year,period,channel,product_line,policies_in_force,new_policies,renewal_rate,gross_written_premium,claims_reported,claims_paid,avg_claim_settlement_days,nps,complaints,fraud_cases,compliance_incidents,operating_expenses,digital_adoption_pct
2021,Q4,bancassurance,commercial,4836,570,78.8,1688,22,21,25.7,19,1,0,0,452,17.6
2021,FY,bancassurance,commercial,16565,1930,78.8,5786,74,71,25.7,19,3,1,1,1551,17.6
2021,M01,digital,auto,4093,474,73.8,566,30,29,11.7,50,1,0,0,152,57.3
2021,M02,digital,auto,4506,520,73.8,606,32,31,11.7,50,1,0,0,162,57.3
2021,M03,digital,auto,4599,549,73.8,618,34,33,11.7,50,1,0,0,166,57.3
2021,M04,digital,auto,4870,566,73.8,587,35,34,11.7,50,2,0,0,157,57.3
2021,M05,digital,auto,4437,522,73.8,610,33,32,11.7,50,1,0,0,163,57.3
2021,M06,digital,auto,5357,618,73.8,691,38,36,11.7,50,2,0,0,185,57.3
2021,M07,digital,auto,4465,531,73.8,584,33,32,11.7,50,1,0,0,157,57.3
2021,M08,digital,auto,4775,565,73.8,628,35,34,11.7,50,2,0,0,168,57.3
2021,M09,digital,auto,5478,647,73.8,688,40,38,11.7,50,2,1,0,184,57.3
2021,M10,digital,auto,5500,646,73.8,721,40,38,11.7,50,2,1,2,193,57.3
2021,M11,digital,auto,5808,694,73.8,742,43,41,11.7,50,2,1,0,199,57.3
2021,M12,digital,auto,6813,807,73.8,824,50,48,11.7,50,2,1,0,221,57.3
2021,Q1,digital,auto,12867,1543,73.8,1790,96,92,11.7,50,4,1,0,480,57.3
2021,Q2,digital,auto,14627,1706,73.8,1888,106,102,11.7,50,5,1,0,506,57.3
2021,Q3,digital,auto,14645,1743,73.8,1900,109,105,11.7,50,5,1,0,509,57.3
2021,Q4,digital,auto,18586,2147,73.8,2287,134,129,11.7,50,6,2,2,613,57.3
2021,FY,digital,auto,61068,7139,73.8,7865,445,427,11.7,50,19,6,2,2108,57.3
2021,M01,digital,home,5218,610,73.6,370,14,13,18.1,50,1,0,0,99,57.3
2021,M02,digital,home,5585,646,73.6,403,15,14,18.1,50,1,0,0,108,57.3
2021,M03,digital,home,6119,714,73.6,432,16,15,18.1,50,1,0,0,116,57.3
2021,M04,digital,home,5074,607,73.6,369,14,13,18.1,50,1,0,0,99,57.3
2021,M05,digital,home,5663,674,73.6,397,15,14,18.1,50,1,0,1,106,57.3
2021,M06,digital,home,6135,732,73.6,431,17,16,18.1,50,1,0,0,116,57.3
2021,M07,digital,home,5756,682,73.6,392,15,14,18.1,50,1,0,0,105,57.3
2021,M08,digital,home,5706,679,73.6,414,15,14,18.1,50,1,0,0,111,57.3
2021,M09,digital,home,6599,773,73.6,466,18,17,18.1,50,1,0,0,125,57.3
2021,M10,digital,home,6191,735,73.6,471,17,16,18.1,50,1,0,0,126,57.3
2021,M11,digital,home,7455,863,73.6,527,20,19,18.1,50,1,0,0,141,57.3
2021,M12,digital,home,7957,941,73.6,551,21,20,18.1,50,1,0,0,148,57.3
2021,Q1,digital,home,16496,1970,73.6,1205,45,43,18.1,50,2,1,0,323,57.3
2021,Q2,digital,home,16987,2013,73.6,1197,46,44,18.1,50,2,1,1,321,57.3
2021,Q3,digital,home,18299,2134,73.6,1272,48,46,18.1,50,2,1,0,341,57.3
2021,Q4,digital,home,21762,2539,73.6,1549,58,56,18.1,50,3,1,0,415,57.3
2021,FY,digital,home,74656,8656,73.6,5223,196,188,18.1,50,8,3,1,1400,57.3
2021,M01,digital,life,2616,310,76.4,708,3,3,43.2,50,0,0,0,190,57.3
2021,M02,digital,life,2854,341,76.4,741,3,3,43.2,50,0,0,1,199,57.3
2021,M03,digital,life,3404,395,76.4,857,3,3,43.2,50,0,0,0,230,57.3
2021,M04,digital,life,2911,337,76.4,775,3,3,43.2,50,0,0,0,208,57.3
2021,M05,digital,life,3096,359,76.4,822,3,3,43.2,50,0,0,0,220,57.3
2021,M06,digital,life,3571,416,76.4,888,3,3,43.2,50,0,0,0,238,57.3
2021,M07,digital,life,3161,374,76.4,773,3,3,43.2,50,0,0,0,207,57.3
2021,M08,digital,life,3172,366,76.4,865,3,3,43.2,50,0,0,0,232,57.3
2021,M09,digital,life,3723,435,76.4,921,4,4,43.2,50,0,0,0,247,57.3
2021,M10,digital,life,3890,449,76.4,978,4,4,43.2,50,0,0,0,262,57.3
2021,M11,digital,life,3540,418,76.4,995,3,3,43.2,50,0,0,0,267,57.3
2021,M12,digital,life,4047,474,76.4,1103,4,4,43.2,50,0,0,0,296,57.3
2021,Q1,digital,life,8975,1046,76.4,2306,9,9,43.2,50,0,0,1,618,57.3
2021,Q2,digital,life,9380,1112,76.4,2485,9,9,43.2,50,0,0,0,666,57.3
2021,Q3,digital,life,9893,1175,76.4,2559,10,10,43.2,50,0,0,0,686,57.3
2021,Q4,digital,life,11221,1341,76.4,3076,11,11,43.2,50,0,0,0,824,57.3
2021,FY,digital,life,39754,4674,76.4,10426,39,37,43.2,50,2,0,1,2794,57.3
2021,M01,digital,health,2919,340,71.9,506,27,26,13.4,50,1,0,0,136,57.3
2021,M02,digital,health,3351,388,71.9,545,31,30,13.4,50,1,0,0,146,57.3
2021,M03,digital,health,3521,408,71.9,594,33,32,13.4,50,1,0,0,159,57.3
2021,M04,digital,health,3198,369,71.9,538,30,29,13.4,50,1,0,0,144,57.3
2021,M05,digital,health,3323,387,71.9,563,31,30,13.4,50,1,0,0,151,57.3
2021,M06,digital,health,3345,401,71.9,579,32,31,13.4,50,1,0,0,155,57.3
2021,M07,digital,health,3531,409,71.9,557,33,32,13.4,50,1,0,0,149,57.3
2021,M08,digital,health,3108,371,71.9,559,30,29,13.4,50,1,0,0,150,57.3
2021,M09,digital,health,3796,449,71.9,621,36,35,13.4,50,2,0,2,166,57.3
2021,M10,digital,health,3853,460,71.9,631,37,36,13.4,50,2,0,0,169,57.3
2021,M11,digital,health,3849,456,71.9,683,37,36,13.4,50,2,0,0,183,57.3
2021,M12,digital,health,4640,540,71.9,772,43,41,13.4,50,2,1,0,207,57.3
2021,Q1,digital,health,9769,1136,71.9,1645,91,87,13.4,50,4,1,0,441,57.3
2021,Q2,digital,health,9818,1157,71.9,1680,93,89,13.4,50,4,1,0,450,57.3
2021,Q3,digital,health,10365,1229,71.9,1737,99,95,13.4,50,4,1,2,465,57.3
2021,Q4,digital,health,12428,1456,71.9,2086,117,112,13.4,50,5,1,0,559,57.3
2021,FY,digital,health,42668,4978,71.9,7148,400,384,13.4,50,17,5,2,1916,57.3
2021,M01,digital,commercial,1194,142,72.5,396,5,5,25.7,50,0,0,0,106,57.3
2021,M02,digital,commercial,1213,145,72.5,417,6,6,25.7,50,0,0,0,112,57.3
2021,M03,digital,commercial,1265,150,72.5,463,6,6,25.7,50,0,0,0,124,57.3
2021,M04,digital,commercial,1093,131,72.5,407,5,5,25.7,50,0,0,0,109,57.3
2021,M05,digital,commercial,1432,166,72.5,464,6,6,25.7,50,0,0,0,124,57.3
2021,M06,digital,commercial,1463,170,72.5,503,7,7,25.7,50,0,0,0,135,57.3
2021,M07,digital,commercial,1261,151,72.5,425,6,6,25.7,50,0,0,0,114,57.3
2021,M08,digital,commercial,1255,149,72.5,461,6,6,25.7,50,0,0,0,124,57.3
2021,M09,digital,commercial,1475,172,72.5,521,7,7,25.7,50,0,0,0,140,57.3
2021,M10,digital,commercial,1541,180,72.5,539,7,7,25.7,50,0,0,0,144,57.3
2021,M11,digital,commercial,1663,198,72.5,551,8,8,25.7,50,0,0,0,148,57.3
2021,M12,digital,commercial,1768,212,72.5,593,8,8,25.7,50,0,0,1,159,57.3
2021,Q1,digital,commercial,3723,437,72.5,1276,17,16,25.7,50,1,0,0,342,57.3
2021,Q2,digital,commercial,4029,467,72.5,1374,18,17,25.7,50,1,0,0,368,57.3
2021,Q3,digital,commercial,4065,472,72.5,1407,18,17,25.7,50,1,0,0,377,57.3
2021,Q4,digital,commercial,4973,590,72.5,1683,23,22,25.7,50,1,0,1,451,57.3
2021,FY,digital,commercial,16469,1966,72.5,5740,75,72,25.7,50,3,1,1,1538,57.3
2022,M01,direct,auto,7425,865,79.5,1006,50,47,13.1,33,3,1,0,299,34.3
2022,M02,direct,auto,8834,1025,79.5,1079,59,56,13.1,33,3,1,1,321,34.3
2022,M03,direct,auto,8514,1012,79.5,1122,58,55,13.1,33,3,1,0,334,34.3
2022,M04,direct,auto,8049,933,79.5,1061,54,51,13.1,33,3,1,0,316,34.3
2022,M05,direct,auto,8526,985,79.5,1137,57,54,13.1,33,3,1,0,338,34.3
2022,M06,direct,auto,10119,1176,79.5,1225,68,64,13.1,33,4,1,0,364,34.3
2022,M07,direct,auto,8701,1014,79.5,1094,59,56,13.1,33,3,1,0,325,34.3
2022,M08,direct,auto,7828,937,79.5,1104,54,51,13.1,33,3,1,0,328,34.3
2022,M09,direct,auto,8945,1064,79.5,1220,61,58,13.1,33,4,1,0,363,34.3
2022,M10,direct,auto,10317,1205,79.5,1312,70,66,13.1,33,4,1,0,390,34.3
2022,M11,direct,auto,11300,1318,79.5,1400,76,72,13.1,33,4,2,0,416,34.3
2022,M12,direct,auto,10715,1259,79.5,1505,73,69,13.1,33,4,1,0,448,34.3
2022,Q1,direct,auto,25019,2902,79.5,3207,168,159,13.1,33,10,3,1,954,34.3
2022,Q2,direct,auto,26762,3094,79.5,3423,179,169,13.1,33,10,4,0,1018,34.3
2022,Q3,direct,auto,25770,3015,79.5,3418,174,164,13.1,33,10,4,0,1016,34.3
2022,Q4,direct,auto,31631,3782,79.5,4217,218,206,13.1,33,13,4,0,1254,34.3
2022,FY,direct,auto,106694,12793,79.5,14265,739,698,13.1,33,43,15,1,4242,34.3
2022,M01,direct,home,8713,1035,82.5,645,21,20,20.1,33,1,0,0,192,34.3
2022,M02,direct,home,9589,1112,82.5,720,22,21,20.1,33,1,0,0,214,34.3
2022,M03,direct,home,10526,1250,82.5,749,25,24,20.1,33,1,1,0,223,34.3
2022,M04,direct,home,8819,1043,82.5,679,21,20,20.1,33,1,0,0,202,34.3
2022,M05,direct,home,9587,1129,82.5,729,22,21,20.1,33,1,0,0,217,34.3
2022,M06,direct,home,11089,1287,82.5,819,26,25,20.1,33,1,1,0,244,34.3
2022,M07,direct,home,9529,1138,82.5,694,23,22,20.1,33,1,0,1,206,34.3
2022,M08,direct,home,10117,1193,82.5,758,24,23,20.1,33,1,0,0,225,34.3
2022,M09,direct,home,12124,1433,82.5,824,28,26,20.1,33,2,1,0,245,34.3
2022,M10,direct,home,12466,1469,82.5,859,29,27,20.1,33,2,1,0,255,34.3
2022,M11,direct,home,13817,1620,82.5,924,32,30,20.1,33,2,1,0,275,34.3
2022,M12,direct,home,14223,1690,82.5,981,34,32,20.1,33,2,1,0,292,34.3
2022,Q1,direct,home,28601,3397,82.5,2114,68,64,20.1,33,4,1,0,629,34.3
2022,Q2,direct,home,29904,3459,82.5,2227,69,65,20.1,33,4,1,0,662,34.3
2022,Q3,direct,home,32424,3764,82.5,2276,75,71,20.1,33,4,2,1,677,34.3
2022,Q4,direct,home,40571,4779,82.5,2764,95,90,20.1,33,5,2,0,822,34.3
2022,FY,direct,home,130086,15399,82.5,9381,306,289,20.1,33,18,6,1,2790,34.3
2022,M01,direct,life,4836,564,83.8,1314,4,4,45.7,33,0,0,0,391,34.3
2022,M02,direct,life,5824,678,83.8,1404,5,5,45.7,33,0,0,0,418,34.3
2022,M03,direct,life,5752,684,83.8,1467,5,5,45.7,33,0,0,0,436,34.3
2022,M04,direct,life,5122,610,83.8,1316,4,4,45.7,33,0,0,0,391,34.3
2022,M05,direct,life,5200,619,83.8,1402,5,5,45.7,33,0,0,0,417,34.3
2022,M06,direct,life,5638,676,83.8,1507,5,5,45.7,33,0,0,0,448,34.3
2022,M07,direct,life,5315,632,83.8,1376,5,5,45.7,33,0,0,1,409,34.3
2022,M08,direct,life,6024,708,83.8,1500,5,5,45.7,33,0,0,0,446,34.3
2022,M09,direct,life,6055,704,83.8,1672,5,5,45.7,33,0,0,0,497,34.3
2022,M10,direct,life,6606,778,83.8,1690,6,6,45.7,33,0,0,0,503,34.3
2022,M11,direct,life,6885,815,83.8,1780,6,6,45.7,33,0,0,0,529,34.3
2022,M12,direct,life,8378,976,83.8,2005,7,7,45.7,33,0,0,0,596,34.3
2022,Q1,direct,life,16474,1926,83.8,4185,14,13,45.7,33,1,0,0,1245,34.3
2022,Q2,direct,life,16135,1905,83.8,4225,14,13,45.7,33,1,0,0,1256,34.3
2022,Q3,direct,life,17070,2044,83.8,4548,15,14,45.7,33,1,0,1,1352,34.3
2022,Q4,direct,life,21722,2569,83.8,5475,19,18,45.7,33,1,0,0,1628,34.3
2022,FY,direct,life,71209,8444,83.8,18433,62,59,45.7,33,4,1,1,5482,34.3
2022,M01,direct,health,5516,659,78.3,865,56,53,18.0,33,3,1,0,257,34.3
2022,M02,direct,health,5332,632,78.3,936,54,51,18.0,33,3,1,0,278,34.3
2022,M03,direct,health,6256,726,78.3,1064,62,59,18.0,33,4,1,0,316,34.3
2022,M04,direct,health,5962,696,78.3,946,60,57,18.0,33,3,1,0,281,34.3
2022,M05,direct,health,5383,646,78.3,953,55,52,18.0,33,3,1,0,283,34.3
2022,M06,direct,health,6254,747,78.3,1050,64,60,18.0,33,4,1,1,312,34.3
2022,M07,direct,health,6294,734,78.3,988,63,59,18.0,33,4,1,0,294,34.3
2022,M08,direct,health,6983,811,78.3,1061,69,65,18.0,33,4,1,0,316,34.3
2022,M09,direct,health,7109,837,78.3,1126,72,68,18.0,33,4,1,0,335,34.3
2022,M10,direct,health,6704,793,78.3,1157,68,64,18.0,33,4,1,0,344,34.3
2022,M11,direct,health,7203,851,78.3,1235,73,69,18.0,33,4,1,0,367,34.3
2022,M12,direct,health,8648,1003,78.3,1398,86,81,18.0,33,5,2,0,416,34.3
2022,Q1,direct,health,16986,2017,78.3,2865,173,163,18.0,33,10,4,0,852,34.3
2022,Q2,direct,health,17902,2089,78.3,2949,179,169,18.0,33,10,4,1,877,34.3
2022,Q3,direct,health,19867,2382,78.3,3175,204,193,18.0,33,12,4,0,944,34.3
2022,Q4,direct,health,22462,2647,78.3,3790,227,214,18.0,33,13,5,0,1127,34.3
2022,FY,direct,health,79023,9135,78.3,12779,782,738,18.0,33,45,16,1,3800,34.3
2022,M01,direct,commercial,1924,230,78.0,705,8,8,29.0,33,0,0,0,210,34.3
2022,M02,direct,commercial,2360,277,78.0,778,10,9,29.0,33,1,0,0,231,34.3
2022,M03,direct,commercial,2447,293,78.0,816,10,9,29.0,33,1,0,0,243,34.3
2022,M04,direct,commercial,2092,248,78.0,748,9,8,29.0,33,1,0,1,222,34.3
2022,M05,direct,commercial,2069,245,78.0,799,9,8,29.0,33,1,0,0,238,34.3
2022,M06,direct,commercial,2575,301,78.0,894,11,10,29.0,33,1,0,0,266,34.3
2022,M07,direct,commercial,2118,251,78.0,781,9,8,29.0,33,1,0,0,232,34.3
2022,M08,direct,commercial,2220,261,78.0,845,9,8,29.0,33,1,0,0,251,34.3
2022,M09,direct,commercial,2794,327,78.0,930,11,10,29.0,33,1,0,0,277,34.3
2022,M10,direct,commercial,2956,341,78.0,992,12,11,29.0,33,1,0,0,295,34.3
2022,M11,direct,commercial,2697,320,78.0,999,11,10,29.0,33,1,0,0,297,34.3
2022,M12,direct,commercial,3107,367,78.0,1099,13,12,29.0,33,1,0,0,327,34.3
2022,Q1,direct,commercial,6874,800,78.0,2299,28,26,29.0,33,2,1,0,684,34.3
2022,Q2,direct,commercial,6765,794,78.0,2441,28,26,29.0,33,2,1,1,726,34.3
2022,Q3,direct,commercial,7173,839,78.0,2556,29,27,29.0,33,2,1,0,760,34.3
2022,Q4,direct,commercial,8648,1028,78.0,3090,36,34,29.0,33,2,1,0,919,34.3
2022,FY,direct,commercial,29891,3461,78.0,10386,122,115,29.0,33,7,2,1,3089,34.3
2022,M01,broker,auto,5712,676,75.9,797,39,37,13.1,18,2,1,0,237,9.5
2022,M02,broker,auto,6663,794,75.9,837,46,43,13.1,18,3,1,0,249,9.5
2022,M03,broker,auto,6417,767,75.9,908,44,42,13.1,18,3,1,0,270,9.5
2022,M04,broker,auto,6246,738,75.9,835,43,41,13.1,18,2,1,0,248,9.5
2022,M05,broker,auto,7273,851,75.9,907,49,46,13.1,18,3,1,0,270,9.5
2022,M06,broker,auto,8135,940,75.9,1014,54,51,13.1,18,3,1,0,302,9.5
2022,M07,broker,auto,6720,786,75.9,889,45,42,13.1,18,3,1,1,264,9.5
2022,M08,broker,auto,7415,880,75.9,919,51,48,13.1,18,3,1,0,273,9.5
2022,M09,broker,auto,7384,873,75.9,1010,50,47,13.1,18,3,1,0,300,9.5
2022,M10,broker,auto,7754,917,75.9,1047,53,50,13.1,18,3,1,0,311,9.5
2022,M11,broker,auto,8721,1025,75.9,1128,59,56,13.1,18,3,1,0,335,9.5
2022,M12,broker,auto,8646,1023,75.9,1214,59,56,13.1,18,3,1,0,361,9.5
2022,Q1,broker,auto,19389,2237,75.9,2542,129,122,13.1,18,7,3,0,756,9.5
2022,Q2,broker,auto,21427,2529,75.9,2756,146,138,13.1,18,8,3,0,820,9.5
2022,Q3,broker,auto,21767,2539,75.9,2818,147,139,13.1,18,8,3,1,838,9.5
2022,Q4,broker,auto,25322,2965,75.9,3389,171,161,13.1,18,10,3,0,1008,9.5
2022,FY,broker,auto,87675,10270,75.9,11505,593,560,13.1,18,34,12,1,3421,9.5
2022,M01,broker,home,7548,897,77.2,527,18,17,20.1,18,1,0,0,157,9.5
2022,M02,broker,home,7697,916,77.2,560,18,17,20.1,18,1,0,0,167,9.5
2022,M03,broker,home,8785,1054,77.2,600,21,20,20.1,18,1,0,2,178,9.5
2022,M04,broker,home,7710,899,77.2,572,18,17,20.1,18,1,0,0,170,9.5
2022,M05,broker,home,8669,1009,77.2,611,20,19,20.1,18,1,0,0,182,9.5
2022,M06,broker,home,8638,1033,77.2,631,21,20,20.1,18,1,0,0,188,9.5
2022,M07,broker,home,8037,939,77.2,594,19,18,20.1,18,1,0,0,177,9.5
2022,M08,broker,home,9254,1072,77.2,643,21,20,20.1,18,1,0,0,191,9.5
2022,M09,broker,home,8708,1034,77.2,668,21,20,20.1,18,1,0,0,199,9.5
2022,M10,broker,home,8984,1066,77.2,693,21,20,20.1,18,1,0,0,206,9.5
2022,M11,broker,home,11497,1334,77.2,772,27,25,20.1,18,2,1,0,230,9.5
2022,M12,broker,home,11296,1351,77.2,792,27,25,20.1,18,2,1,0,236,9.5
2022,Q1,broker,home,24657,2867,77.2,1687,57,54,20.1,18,3,1,2,502,9.5
2022,Q2,broker,home,25189,2941,77.2,1814,58,55,20.1,18,3,1,0,539,9.5
2022,Q3,broker,home,25475,3045,77.2,1905,61,58,20.1,18,4,1,0,567,9.5
2022,Q4,broker,home,31977,3751,77.2,2257,75,71,20.1,18,4,2,0,671,9.5
2022,FY,broker,home,105162,12604,77.2,7663,250,236,20.1,18,14,5,2,2279,9.5
2022,M01,broker,life,4291,501,78.3,1073,4,4,45.7,18,0,0,0,319,9.5
2022,M02,broker,life,4208,501,78.3,1098,4,4,45.7,18,0,0,0,327,9.5
2022,M03,broker,life,4518,541,78.3,1184,4,4,45.7,18,0,0,0,352,9.5
2022,M04,broker,life,4285,507,78.3,1091,4,4,45.7,18,0,0,0,324,9.5
2022,M05,broker,life,4311,507,78.3,1175,4,4,45.7,18,0,0,0,349,9.5
2022,M06,broker,life,5412,630,78.3,1309,5,5,45.7,18,0,0,0,389,9.5
2022,M07,broker,life,4359,520,78.3,1119,4,4,45.7,18,0,0,1,333,9.5
2022,M08,broker,life,4513,537,78.3,1197,4,4,45.7,18,0,0,0,356,9.5
2022,M09,broker,life,5375,622,78.3,1380,5,5,45.7,18,0,0,0,410,9.5
2022,M10,broker,life,5018,589,78.3,1392,4,4,45.7,18,0,0,0,414,9.5
2022,M11,broker,life,5559,653,78.3,1479,5,5,45.7,18,0,0,0,440,9.5
2022,M12,broker,life,6758,787,78.3,1641,6,6,45.7,18,0,0,0,488,9.5
2022,Q1,broker,life,12983,1543,78.3,3355,11,10,45.7,18,1,0,0,998,9.5
2022,Q2,broker,life,14073,1644,78.3,3575,12,11,45.7,18,1,0,0,1063,9.5
2022,Q3,broker,life,14300,1679,78.3,3696,12,11,45.7,18,1,0,1,1099,9.5
2022,Q4,broker,life,16919,2029,78.3,4512,15,14,45.7,18,1,0,0,1342,9.5
2022,FY,broker,life,58744,6895,78.3,15138,50,47,45.7,18,3,1,1,4502,9.5
2022,M01,broker,health,4715,549,75.5,745,47,44,18.0,18,3,1,0,222,9.5
2022,M02,broker,health,4259,505,75.5,765,43,41,18.0,18,2,1,0,227,9.5
2022,M03,broker,health,4762,567,75.5,827,49,46,18.0,18,3,1,0,246,9.5
2022,M04,broker,health,4424,518,75.5,770,44,42,18.0,18,3,1,0,229,9.5
2022,M05,broker,health,4905,572,75.5,826,49,46,18.0,18,3,1,0,246,9.5
2022,M06,broker,health,5134,608,75.5,874,52,49,18.0,18,3,1,1,260,9.5
2022,M07,broker,health,4848,566,75.5,807,48,45,18.0,18,3,1,0,240,9.5
2022,M08,broker,health,4981,589,75.5,838,50,47,18.0,18,3,1,0,249,9.5
2022,M09,broker,health,6025,705,75.5,933,60,57,18.0,18,3,1,0,277,9.5
2022,M10,broker,health,5642,665,75.5,954,57,54,18.0,18,3,1,0,284,9.5
2022,M11,broker,health,5800,680,75.5,1026,58,55,18.0,18,3,1,0,305,9.5
2022,M12,broker,health,6837,799,75.5,1126,68,64,18.0,18,4,1,0,335,9.5
2022,Q1,broker,health,13523,1621,75.5,2337,139,131,18.0,18,8,3,0,695,9.5
2022,Q2,broker,health,14558,1698,75.5,2470,145,137,18.0,18,8,3,1,735,9.5
2022,Q3,broker,health,15612,1860,75.5,2578,159,150,18.0,18,9,3,0,767,9.5
2022,Q4,broker,health,18195,2144,75.5,3106,183,173,18.0,18,11,4,0,924,9.5
2022,FY,broker,health,61636,7323,75.5,10491,627,592,18.0,18,36,13,1,3120,9.5
2022,M01,broker,commercial,1520,181,74.6,581,6,6,29.0,18,0,0,0,173,9.5
2022,M02,broker,commercial,1789,209,74.6,643,7,7,29.0,18,0,0,0,191,9.5
2022,M03,broker,commercial,1971,236,74.6,667,8,8,29.0,18,0,0,0,198,9.5
2022,M04,broker,commercial,1705,199,74.6,632,7,7,29.0,18,0,0,0,188,9.5
2022,M05,broker,commercial,1780,208,74.6,671,7,7,29.0,18,0,0,0,200,9.5
2022,M06,broker,commercial,1905,228,74.6,698,8,8,29.0,18,0,0,0,208,9.5
2022,M07,broker,commercial,1893,226,74.6,630,8,8,29.0,18,0,0,0,187,9.5
2022,M08,broker,commercial,2046,237,74.6,712,8,8,29.0,18,0,0,0,212,9.5
2022,M09,broker,commercial,2138,251,74.6,756,9,8,29.0,18,1,0,0,225,9.5
2022,M10,broker,commercial,2207,256,74.6,803,9,8,29.0,18,1,0,1,239,9.5
2022,M11,broker,commercial,2261,266,74.6,831,9,8,29.0,18,1,0,0,247,9.5
2022,M12,broker,commercial,2529,292,74.6,941,10,9,29.0,18,1,0,0,280,9.5
2022,Q1,broker,commercial,5419,626,74.6,1891,22,21,29.0,18,1,0,0,562,9.5
2022,Q2,broker,commercial,5378,635,74.6,2001,22,21,29.0,18,1,0,0,595,9.5
2022,Q3,broker,commercial,6052,714,74.6,2098,25,24,29.0,18,1,1,0,624,9.5
2022,Q4,broker,commercial,6957,814,74.6,2575,29,27,29.0,18,2,1,1,766,9.5
2022,FY,broker,commercial,24063,2789,74.6,8565,98,93,29.0,18,6,2,1,2547,9.5
2022,M01,bancassurance,auto,3931,465,77.8,532,27,25,13.1,14,2,1,0,158,20.1
2022,M02,bancassurance,auto,4266,503,77.8,570,29,27,13.1,14,2,1,0,170,20.1
2022,M03,bancassurance,auto,5115,593,77.8,643,34,32,13.1,14,2,1,0,191,20.1
2022,M04,bancassurance,auto,4097,481,77.8,564,28,26,13.1,14,2,1,0,168,20.1
2022,M05,bancassurance,auto,4731,566,77.8,578,33,31,13.1,14,2,1,0,172,20.1
2022,M06,bancassurance,auto,5309,629,77.8,643,36,34,13.1,14,2,1,0,191,20.1
2022,M07,bancassurance,auto,4406,526,77.8,569,30,28,13.1,14,2,1,0,169,20.1
2022,M08,bancassurance,auto,4925,572,77.8,640,33,31,13.1,14,2,1,1,190,20.1
2022,M09,bancassurance,auto,5136,614,77.8,659,35,33,13.1,14,2,1,0,196,20.1
2022,M10,bancassurance,auto,5529,659,77.8,687,38,36,13.1,14,2,1,0,204,20.1
2022,M11,bancassurance,auto,5089,610,77.8,723,35,33,13.1,14,2,1,0,215,20.1
2022,M12,bancassurance,auto,5943,700,77.8,817,40,38,13.1,14,2,1,0,243,20.1
2022,Q1,bancassurance,auto,13341,1561,77.8,1745,90,85,13.1,14,5,2,0,519,20.1
2022,Q2,bancassurance,auto,14136,1676,77.8,1785,97,92,13.1,14,6,2,0,531,20.1
2022,Q3,bancassurance,auto,14741,1712,77.8,1868,99,93,13.1,14,6,2,1,556,20.1
2022,Q4,bancassurance,auto,16473,1969,77.8,2227,114,108,13.1,14,7,2,0,662,20.1
2022,FY,bancassurance,auto,59201,6918,77.8,7625,399,377,13.1,14,23,8,1,2268,20.1
2022,M01,bancassurance,home,5125,604,78.4,357,12,11,20.1,14,1,0,0,106,20.1
2022,M02,bancassurance,home,5338,618,78.4,394,12,11,20.1,14,1,0,0,117,20.1
2022,M03,bancassurance,home,5606,664,78.4,411,13,12,20.1,14,1,0,0,122,20.1
2022,M04,bancassurance,home,5004,600,78.4,360,12,11,20.1,14,1,0,0,107,20.1
2022,M05,bancassurance,home,5955,701,78.4,398,14,13,20.1,14,1,0,0,118,20.1
2022,M06,bancassurance,home,5866,689,78.4,436,14,13,20.1,14,1,0,0,130,20.1
2022,M07,bancassurance,home,5211,620,78.4,382,12,11,20.1,14,1,0,0,114,20.1
2022,M08,bancassurance,home,5875,695,78.4,411,14,13,20.1,14,1,0,0,122,20.1
2022,M09,bancassurance,home,6053,710,78.4,456,14,13,20.1,14,1,0,2,136,20.1
2022,M10,bancassurance,home,6895,813,78.4,468,16,15,20.1,14,1,0,0,139,20.1
2022,M11,bancassurance,home,7047,842,78.4,485,17,16,20.1,14,1,0,0,144,20.1
2022,M12,bancassurance,home,8162,948,78.4,560,19,18,20.1,14,1,0,0,167,20.1
2022,Q1,bancassurance,home,15983,1886,78.4,1162,37,35,20.1,14,2,1,0,346,20.1
2022,Q2,bancassurance,home,16634,1990,78.4,1194,40,38,20.1,14,2,1,0,355,20.1
2022,Q3,bancassurance,home,17355,2025,78.4,1249,40,38,20.1,14,2,1,2,371,20.1
2022,Q4,bancassurance,home,21771,2603,78.4,1513,52,49,20.1,14,3,1,0,450,20.1
2022,FY,bancassurance,home,73431,8504,78.4,5118,169,160,20.1,14,10,3,2,1522,20.1
2022,M01,bancassurance,life,2646,317,80.4,679,2,2,45.7,14,0,0,0,202,20.1
2022,M02,bancassurance,life,2796,328,80.4,754,2,2,45.7,14,0,0,0,224,20.1
2022,M03,bancassurance,life,3240,383,80.4,810,3,3,45.7,14,0,0,0,241,20.1
2022,M04,bancassurance,life,2906,337,80.4,757,2,2,45.7,14,0,0,0,225,20.1
2022,M05,bancassurance,life,3131,371,80.4,772,3,3,45.7,14,0,0,0,230,20.1
2022,M06,bancassurance,life,3014,356,80.4,847,3,3,45.7,14,0,0,1,252,20.1
2022,M07,bancassurance,life,3117,369,80.4,758,3,3,45.7,14,0,0,0,225,20.1
2022,M08,bancassurance,life,2784,334,80.4,785,2,2,45.7,14,0,0,0,233,20.1
2022,M09,bancassurance,life,3076,369,80.4,856,3,3,45.7,14,0,0,0,255,20.1
